id,status,receptor_1,receptor_10,receptor_2,receptor_3,receptor_4,receptor_5,receptor_6,receptor_7,receptor_8,receptor_9,xtal
ZINC66663132,0,-9.5029754461,-9.3546793302,-9.4871023672,-8.1657694193,-7.2325702847,-8.0419129723,-8.1741822707,-5.9879970173,-8.9039330125,-8.799248727,-6.7347371627
ZINC59760228,0,-9.4981197597,-8.3359215272,-8.2506444208,-8.7656548833,-8.2226651334,-9.0313500214,-8.1469900899,-7.9975749948,-7.9839199377,-9.3741908442,-7.2822383489
ZINC22015382,0,-9.4910937909,-9.0098786807,-8.8011575622,-8.9252405523,-9.0095369305,-9.5306406391,-8.1220773718,-8.6447436561,-8.9669853179,-9.0350719977,-8.2902083729
ZINC09174160,0,-9.4909125137,-7.4025406196,-5.6330267848,10000,10000,10000,10000,10000,10000,10000,10000
ZINC25343989,0,-9.4903862986,-9.1563187411,-8.4294533877,-8.9966785674,-8.5982676566,10000,10000,10000,-7.7680296108,-9.9141098147,-7.7921187044
ZINC36742534,0,-9.4883871691,-8.081774868,-7.5908399484,-9.1153546772,-8.7925117168,-9.1046880497,-8.3617537021,-9.0349494087,-9.1447627056,-8.6043612172,-7.8889022587
ZINC41717722,0,-9.4874687796,-9.8603728219,-9.234161399,-10.198926109,-9.3257719659,-8.6724468526,-9.6171373343,-8.4245133501,-10.5212190139,-8.5888913827,-8.6508443126
ZINC01206786,0,-9.4864153829,-9.8342130501,-8.1067666973,-8.3674696797,-9.2466317247,-8.2018879118,-8.0153474134,-8.4959285316,-9.0570940912,-9.065101631,10000
ZINC13253666,0,-9.4760125036,-10.0459691948,-10.1391529984,10000,10000,10000,10000,10000,-9.8032179557,-8.1871042659,10000
CHEMBL185880,1,-9.4756660418,-9.6016540735,-9.5861579759,-10.2016474893,-10.047974882,-10.0781533575,-9.5092955401,-10.3218711494,-9.5175523514,-9.1138910581,-9.5599457189
ZINC24971716,0,-9.4687487341,-9.4702220525,-6.787415008,-9.3990404843,-9.0087864641,10000,-7.2158383375,10000,-7.8210390114,-7.9797610829,-6.9032888493
CHEMBL250897,1,-9.4672877762,-9.2678434294,-9.3193091032,-9.1238894767,-8.9975182008,-9.536433982,-7.7440971975,-9.066105895,-8.1052737282,-9.043463711,-7.7442941449
ZINC36675132,0,-9.4662523462,-9.2668899727,-9.3808750247,-7.912197137,-6.5853190612,10000,-8.5797121341,-8.0883650064,-9.787832359,-8.2554887129,-6.8099019997
ZINC39237929,0,-9.4622965735,-9.4099966286,-8.4759850463,10000,-9.0845504489,10000,-7.1087513395,-8.5460233474,-8.70626264,-8.4069128482,10000
ZINC08272426,0,-9.4615162348,-9.3929200354,-8.6255529303,-9.5865410703,-9.617851091,-8.1998086917,-9.3431411769,-7.8471278141,-9.1388004092,-8.12017611,-7.8686834096
ZINC40922685,0,-9.4578491866,-9.2076135519,-9.4788186982,-8.0271177007,-7.6638104948,10000,-7.7688155328,10000,-8.7415424916,-7.288703484,10000
CHEMBL420197,1,-9.4574021518,-9.6997756564,-10.2249186376,-10.8078520648,-10.0915124323,-10.3462464376,-10.0657764352,-10.5732629643,-10.6592930644,-10.643418548,-9.9611614196
ZINC61694913,0,-9.4548318684,-9.1564939001,-8.3813885142,-8.8106613013,-9.1190426334,-9.4101102557,-9.6302116259,-9.2910906909,-8.9661876681,-9.9764492274,-8.6178772127
ZINC66323672,0,-9.4543943989,-9.3336930801,-7.4978527816,-5.3623245361,-9.0483812138,-8.6145455224,-7.1037550481,-8.3768382817,-9.2789618233,-8.4264582778,-7.7096648835
ZINC00454561,0,-9.454220111,-9.1897451291,-8.847200074,-9.7768613083,-9.1386728802,-8.6029352067,-7.9632852216,-8.7756616397,-8.7877311957,-9.1395432188,-7.9805466808
ZINC20601000,0,-9.4514861014,-8.5618602009,-8.9003756244,-8.5504559228,-9.4503606118,-8.4775963221,-9.2107650929,-8.1407270391,-9.5056253088,-9.4710353755,-7.1786364933
CHEMBL74599,1,-9.4502469419,-9.3655115361,-9.9951813679,-10.2650481336,-9.755782949,-10.9460731882,-10.2310799073,-10.3212787381,-9.7108568807,-10.071512957,-10.051680306
ZINC05588567,0,-9.4501463565,-9.0511177884,-9.2279806688,-8.7563883426,-8.6192891211,-8.5292951661,-8.5950409796,-8.0066308658,-9.2627178629,-9.5673920137,-7.9421038656
ZINC02652601,0,-9.4485697931,-9.4066677614,-8.2638343158,-9.1089727796,-8.2857395026,-6.6958459724,-7.9796669804,-8.2113767901,-8.0483217584,-8.6590588707,10000
CHEMBL197846,1,-9.4469206647,-9.1436008372,-9.9102396474,-9.9258206405,-9.9392110672,-10.1957399751,-9.9301858717,-9.6903488709,-9.368329378,-9.9191916026,-9.5447279545
ZINC64093102,0,-9.4457734954,-9.0617563479,-8.069636589,-6.6618105677,-8.2181845231,10000,-7.4209926975,10000,-7.9120861073,-8.5131035379,10000
ZINC31865514,0,-9.4389962506,-7.7863050212,-7.9604190719,-7.9190073204,-8.1851343223,-9.3071267668,-7.9544981021,-7.9260868464,-7.9280723744,-9.9717240588,-7.7919792857
ZINC02282223,0,-9.4368527575,-7.8194373702,-5.7389407381,-7.5129544728,-7.6108832883,-7.9890322999,-8.8703108598,-8.7667575755,-6.7231107617,-8.6056478687,-7.7388808822
ZINC61122359,0,-9.4359564337,-9.0383523205,-9.5590395316,-10.0520278184,-9.5774229277,-10.0823466117,-8.7250072546,-9.5570271461,-9.3942682421,-9.9923174192,-9.6345387004
ZINC13799781,0,-9.4330539631,-9.363034489,10000,10000,10000,10000,10000,10000,10000,10000,10000
CHEMBL390577,1,-9.4326978511,-9.9252914775,-8.61018751,-8.3080888042,-9.2759322685,-7.9786677173,-7.9423168023,-7.7355002103,-9.2879941122,-9.1330338984,-7.590117077
ZINC58439427,0,-9.429538066,-9.3441110828,-9.3160426916,-8.2690742894,-9.1548613995,-8.6515792951,-8.8127015096,-7.6471490897,-9.2422156222,-9.1168752072,-7.2090897846
ZINC39545452,0,-9.4253856922,-8.6579353022,-8.4220869243,10000,10000,10000,10000,10000,-6.7491809002,10000,10000
ZINC00541846,0,-9.4190540123,-8.5349131674,-8.9541123601,-9.2202993752,-9.4537043646,-10.4628863977,-9.3861552321,-9.8315767766,-10.3438088614,-9.3584336209,-9.1140527856
ZINC05384629,0,-9.4157031531,-8.6495399013,-8.4923838622,-6.3556029801,-8.8578015207,-7.9894777908,-6.9845023605,-8.2188361671,-8.9991670986,-7.480916625,-6.5929029995
ZINC67058013,0,-9.4154662382,-9.0184647358,-8.9530580619,-8.8922862242,-8.5722683457,-8.8263200537,-9.0987949856,-8.3802515726,-9.1358375589,-8.9308664707,-8.5621011073
CHEMBL489788,1,-9.4140725838,-9.6467689072,-9.8157157406,-7.9100047376,-9.5260362759,-9.5696543753,-8.7131435609,-8.5350729128,-9.3687959308,-9.3623309087,-7.653758623
ZINC01759419,0,-9.4105006265,-9.5188065235,-9.8098425083,-10.2315801109,-10.0518379935,-10.4333442384,-10.0350403079,-9.6689834661,-9.5964792567,-9.681189499,-9.7005116115
ZINC01089551,0,-9.4083291075,-8.4543499342,-9.0285143996,-8.9092861446,-9.4386865592,-8.7432623468,-9.2512555715,-8.4067860298,-9.1767479792,-9.7230760731,10000
ZINC21889503,0,-9.4052931379,-8.5983865513,-7.3751675753,-7.3674168215,10000,10000,10000,-8.1438756288,-8.7757115529,-8.3179517167,10000
ZINC15019318,0,-9.404518887,-6.3023923459,-8.8082870143,-7.6246389595,10000,10000,10000,10000,-9.0377330054,-7.6942661824,10000
ZINC65225630,0,-9.4030121284,-9.7276712461,-8.2500953581,-9.3833244033,-8.4049721472,-8.5098754632,-7.711177439,10000,-7.3345883831,-9.8664081554,-6.4826217344
ZINC13644970,0,-9.3997140541,-8.2644573091,10000,10000,10000,10000,10000,10000,10000,10000,10000
ZINC12816782,0,-9.397890779,-9.2740178581,-8.8447006927,-8.8933074956,-8.4303891835,-9.1668798896,-7.7691881434,-8.8225039191,-8.8401965453,-9.3174285096,-8.5319987419
ZINC02483837,0,-9.39554417,-8.9568614244,-7.808836142,-9.0344130199,-9.2625918853,-8.0206273362,-8.8645462417,-8.1811655169,-8.8699202322,-8.5186020842,-6.2880970271
CHEMBL157407,1,-9.3954352713,-9.3211548043,-9.1623281993,-9.6113961858,-9.4907011685,-9.1707825906,-8.4174883869,-8.8928900016,-9.2568012142,-9.4142545181,-8.4022598097
ZINC06808400,0,-9.3945951174,-9.0352506055,-8.718989095,-9.4789108521,-8.5189082651,-8.387562538,-7.7717392968,10000,-8.4715760051,-9.5012638191,-6.7196813023
CHEMBL522432,1,-9.393086704,-10.5394309802,-9.637343204,-7.499975031,-9.5647768823,-9.4035948833,-8.4763826275,-7.9922186741,-9.4125307746,-9.4811216325,-7.3513404674
ZINC64950324,0,-9.3917739079,-8.5999867648,-8.9235134667,-9.4246684061,-9.346839263,-8.9847224754,-8.3085293633,-8.0205485346,-8.9696298841,-8.6585592886,-7.7122587462
ZINC00352178,0,-9.3847716983,-8.5497549306,-7.9529126858,10000,-8.8987078996,10000,-7.0417440942,10000,-8.8078259865,-8.4655777749,10000
ZINC40002935,0,-9.3836702984,-8.9777627447,-9.5146841035,-7.9952851094,-8.6261144436,-8.4755683448,-7.7712531237,-6.915270628,-9.4184011701,-9.4248932809,-7.6778289633
ZINC02788973,0,-9.3831433055,-7.6399995395,-7.7956149144,-9.6572295925,-8.9591653813,-9.2761584115,-8.7828586947,-9.7176980006,-8.0754044345,-9.7367527793,-7.4897997867
ZINC09619205,0,-9.3818000603,10000,10000,10000,10000,10000,10000,10000,10000,10000,10000
ZINC24707519,0,-9.3794662017,-8.5215627113,-10.2151882251,-8.5628078246,-9.6027910124,-8.9145116199,-9.2335558312,-8.5352964904,-9.4920811304,-8.5582847358,-8.0091845124
CHEMBL378087,1,-9.3763668396,-9.4055500323,-9.4919701806,-10.5947447133,-9.9741244974,-10.2390136562,-9.4324484319,-10.0665278527,-9.8721486753,-9.703926008,-9.8107234941
ZINC06087800,0,-9.3732448044,-7.6789527851,-9.2000672469,10000,-8.7068266318,-8.3811918674,-8.9967766521,-7.3955026297,-9.2106950338,-8.9815745401,10000
ZINC61719264,0,-9.3706391402,-8.5240855168,-8.7613389653,-8.4606341485,-9.2133819023,-7.9953821026,-8.8537298867,-8.4891358332,-8.917849415,-9.4874572693,-8.5878259077
ZINC13636807,0,-9.3673697548,-9.4188428723,-9.6176410826,-8.4876643534,-8.5044910061,-7.7699260171,-7.5453459549,-8.6620676337,-9.1841637,-9.7367801534,-8.3465663473
ZINC49484258,0,-9.3646499343,-8.6965744906,-8.0400841105,10000,-8.9839240406,-7.7120650421,-8.522172374,10000,-8.9696548902,-9.4208687039,10000
CHEMBL391548,1,-9.363506131,-8.9629828218,-9.1193273748,-9.685093714,-9.4940567834,-10.0900779644,-8.6067215868,-9.2975339075,-9.0124649552,-8.8366050803,-9.2561976105
ZINC13701088,0,-9.3633146463,-8.8827326081,-8.9103950501,-8.5612843824,-9.2368756387,-8.922032984,-8.8285723463,-6.3764066623,-7.5273965341,-9.3843468414,10000
ZINC55168992,0,-9.362743991,-7.1616525358,-7.9731881706,-7.0751862155,-8.2362918333,-7.566592542,-6.7137328633,-7.3055951502,-7.1974458305,-8.1566485676,-6.4611730423
ZINC09433426,0,-9.3593429607,-9.1895683819,-6.7922810102,10000,-7.8425604851,10000,-7.1537782118,10000,-7.4128861096,-6.381547681,10000
ZINC39498949,0,-9.3569267733,-8.1656096732,-8.9294207158,-9.5753090396,-7.8285019398,-8.6399807832,-6.3239258343,-7.507155926,-8.74292378,-8.1216961722,10000
ZINC11430060,0,-9.3567787802,-7.1019682594,-6.7586746078,-7.3723377129,-8.5741742925,-8.4054914799,-5.9239751499,-8.8846529322,-6.8170558418,-6.8640476912,-5.7485661345
ZINC40325970,0,-9.3561976172,-8.366090908,-9.0805223648,-9.6361588242,-8.9690928876,-9.4276888379,-8.5562801297,-8.5392398472,-8.751900088,-9.0720425788,-9.3778802668
ZINC19898696,0,-9.3544227965,-9.1303208042,-8.8607397136,-7.8860056881,-8.440572764,10000,-7.6675760693,10000,-9.2125326243,-8.8769631111,10000
ZINC48344030,0,-9.3526722962,-8.481037021,-8.0872768706,10000,-8.8469729604,-6.8294961918,-9.1211269411,-6.8220943138,-7.7017065465,-8.9274899086,10000
ZINC01249009,0,-9.3484855212,-9.0695260992,-9.662202605,-7.6478767316,-8.7289142916,-8.6071000756,-8.3399583832,-8.406830878,-8.3923038756,-9.8620956132,-7.0409033445
ZINC34924420,0,-9.3471406039,-9.4471197635,-8.4516296783,10000,10000,-8.4323327465,10000,-7.1627640867,-8.1752060461,-9.1135495654,10000
CHEMBL403668,1,-9.3470501428,-8.7063870006,-9.6621974602,-8.7505673956,-8.7987542226,-9.0735643296,-8.6939252072,-8.6112123237,-9.4324965079,-9.2941672522,-8.4115227327
CHEMBL229160,1,-9.3468620523,-9.315085097,-9.6987177071,-10.085360621,-9.7700357961,-10.1521319403,-8.8374196837,-10.092739155,-9.6790246025,-9.1624382556,-9.3550226232
ZINC46484599,0,-9.3457597816,-8.8685739144,-6.8465007952,10000,-9.1991334482,10000,-8.1781913077,10000,-7.4897025161,-8.3249547642,10000
ZINC49415322,0,-9.3443603774,-8.7859746978,-8.5726228404,10000,10000,-5.9476320932,-5.0322214542,-7.8997150642,-8.6017954768,-8.3238739197,-5.6467924598
ZINC05154082,0,-9.3416156394,-8.8290460419,-9.2241897346,-9.4323987528,-9.8791162332,-9.7942669101,-9.1642245415,-9.1493798774,-9.5071464738,-8.603752947,-8.6377695263
CHEMBL296037,1,-9.3380318257,-8.0539166535,-9.399726303,-8.8307344157,-9.7048456936,-9.3378048746,-9.8217148136,-9.4496106359,-9.3668343955,-9.0146405765,-7.9983433448
ZINC39379672,0,-9.3365023202,-8.840936716,-8.3074198603,-9.8035612462,-8.4433768202,-10.3051093436,-8.2026420452,-8.7037223207,-8.5172210778,-9.0939985838,-7.9898153573
ZINC08489378,0,-9.3349393052,-8.4424957077,-8.508655038,-9.486910876,-9.0465821613,-8.2261530205,-8.5781503708,-7.8908103406,-9.1062941094,-8.6433883974,-7.6587505535
ZINC04770767,0,-9.3338595194,-8.5778197079,-7.8967468344,-8.9961447665,-8.3286165871,-9.2361149084,-7.8581826883,-7.4471937151,-7.5456455062,-9.6925499525,-7.3591940366
ZINC54100565,0,-9.3283510735,-9.3683563011,-8.972991428,-8.7074489322,-9.462669189,-7.9630556603,-7.5164288576,-7.9578143075,-8.1052162295,-8.4563671326,-7.0527341541
CHEMBL397274,1,-9.3239179434,-9.6273886455,-9.424145818,-10.1769778365,-9.4518551858,-9.7468035402,-8.8295556626,-10.1559623273,-9.5213721259,-9.0846545823,-9.5618678594
ZINC51755888,0,-9.3221401217,-8.3086159731,-9.4725259838,-9.7620741783,-9.280888933,-9.712166666,-8.3949874898,-9.7040531513,-9.2131229027,-8.9010344546,-9.1829556498
ZINC29571431,0,-9.3204188504,-9.6666852794,-8.4088495256,-5.8604535669,-8.7022708649,-6.6802205379,-8.6863841117,-6.633347789,-8.1151607207,-8.4178227381,-6.3332899679
ZINC64657628,0,-9.3194764694,-7.8300643753,-7.7055488122,-8.0532795363,-6.8812974834,-5.5356580797,-7.4373846917,-5.0752902148,-6.0864742157,-7.3480003948,10000
ZINC41684888,0,-9.3192109083,-8.8004577133,-9.2586161066,-9.3487459425,-8.8676236949,-10.2623264762,-9.2294991435,-9.2270058562,-8.5047705625,-8.4819147829,-6.6351581987
ZINC08992749,0,-9.319060504,-8.4223887724,-8.0105649202,-9.1241018078,-8.4729995053,-9.4186419276,-8.8663683036,-8.6689110967,-7.8830530078,-9.4136535783,-7.713881634
ZINC00134723,0,-9.3155794449,-9.1634117215,-8.8819281607,-9.1367060784,-8.285754177,-9.320403743,-7.8907157188,-8.7377899365,-8.9614405972,-8.6245220702,-8.049918833
ZINC09367004,0,-9.3144826121,-9.5753474154,-9.5759627396,-8.8656679916,-8.5388994231,-10.2890123658,-7.2755736197,-8.3721340472,-9.3958535001,-9.2630486288,-7.3062494491
ZINC03907515,0,-9.3124831322,-9.2707803092,-9.9479693231,-9.2124814081,-9.2812330848,-9.9986386185,-8.7702287438,-8.5602972482,-8.6115412867,-8.5551370544,-9.7216904187
ZINC57635515,0,-9.3115265828,-9.5080352966,-9.9038862157,-10.6927560066,-9.1757314745,-10.6981613037,-9.0032652967,-8.7931378998,-9.7196152161,-10.3017388684,-8.3239963386
ZINC03319534,0,-9.3105626696,-8.4068139618,-9.6521065199,-8.4422314879,-9.0014348799,-7.7227143239,-8.3463382134,-8.8964800945,-9.1815029374,-9.2482539101,-8.7070947235
ZINC08221524,0,-9.3101038877,-9.1800947857,-8.1036930339,10000,-7.8588871217,10000,-7.669618209,10000,-7.6871691908,-8.7188344338,10000
ZINC20794869,0,-9.308790061,-8.297375179,-8.2506056936,10000,-8.2307607509,10000,-6.9815711127,-7.2175257497,-7.2844549622,-6.9177650793,10000
ZINC14473662,0,-9.3077661055,-9.2306288919,-8.3533386191,-8.7119734945,-9.4645517061,-9.2773144439,-8.7777010102,-9.5236126529,-8.455206196,-8.9038111854,-7.8072889181
ZINC52755720,0,-9.3048495059,-8.396955735,-8.2038416432,-8.0426571083,-8.8979295623,-8.4723271851,-5.6736272235,-8.0831198101,-7.6310971421,-8.0131365282,-7.3741796707
ZINC15930411,0,-9.3038850824,-10.2067179877,10000,10000,10000,10000,10000,10000,10000,10000,10000
ZINC12323191,0,-9.3038690088,-9.8484981329,-9.7195303918,-9.1755439176,-9.7952109609,-7.2394085654,-7.4865669331,-8.9116638782,-9.0368018284,-9.1081003473,-8.3619139458
ZINC41711009,0,-9.3020034601,-8.9135213185,-9.3139642708,-9.7526547236,-9.1225866527,-10.062514785,-8.8522415352,-9.4387491828,-8.826604571,-9.95871364,-9.3705533935
ZINC43777209,0,-9.3004300769,-8.69127583,-8.0147835756,-8.5480374632,-8.7469227018,-8.7974387156,-7.7578850616,-9.3668792646,-9.1681365408,-10.0731825934,-8.4551402337
CHEMBL271262,1,-9.2998898091,-8.8494574863,-9.1754547932,-9.3650958567,-9.2302022435,-9.5642167655,-8.9320015873,-9.1403982974,-9.1031814916,-9.2967631094,-8.4510203494
ZINC06534051,0,-9.2965514077,-9.2972408788,-8.3214086968,-8.7587789717,-9.2289501893,-8.9631787722,-9.2052969766,-8.223302563,-8.0481301562,-9.6579436179,-8.9122933107
ZINC33352486,0,-9.2959311638,-8.5999412644,-8.605190232,-8.0075004208,-9.4623267305,-8.6114992085,-7.7628988447,-8.9602436558,-8.8644676313,-8.8381793161,-8.0063486985
CHEMBL247453,1,-9.2954255845,-9.420789722,-8.3396858227,-8.644884862,-8.5692261343,-8.6613214595,-8.1624956496,-9.3894365565,-9.4807278066,-8.9230402873,10000
ZINC00114760,0,-9.2949116838,-8.9236621333,-9.1709477596,-8.9236351884,-9.1573867866,-9.4005556392,-8.5943174451,-8.7368339966,-9.4398274529,-9.836266768,-8.518340281
ZINC40062209,0,-9.2897554579,-8.4275045408,-7.7946366498,-8.1153593166,-8.5139423164,-8.2208711361,-7.8544573883,-8.1004182387,-8.6845252345,-8.7799648953,-7.8372303236
ZINC20902334,0,-9.2882370209,-8.6927390299,-9.4380054134,-9.6645595109,-9.1906552381,-10.3676676652,-8.8822233941,-9.2469937996,-9.1334664743,-9.1450582319,-8.9692730709
ZINC12568324,0,-9.2875231803,-8.6136253489,-8.9645463691,-8.3005407439,-9.2455631305,-7.7248138464,-7.6585050085,-7.4662484207,-8.9722989159,-9.0827506604,10000
ZINC19866821,0,-9.2850881612,-8.2914148589,-8.2285761721,-7.6984422418,-9.5623392523,-9.285405204,-7.7394311102,-9.0935877183,-8.4766141879,-8.5796828064,-9.1387476049
ZINC34732181,0,-9.2845926199,-8.2166589616,-8.776520773,-8.1108743716,10000,-8.1304197841,-8.2973191928,10000,-9.3380943465,-8.6459615468,-6.4302706291
ZINC39550339,0,-9.2828373563,-8.669327184,-8.9993562736,10000,10000,10000,10000,10000,-9.4115359599,-8.4522534033,10000
ZINC14473766,0,-9.2815544292,-8.4507610768,-9.3352932344,-8.6548615849,-9.3868647132,-9.9172958785,-9.0610182121,-9.4938100475,-8.905417443,-9.3329659566,-9.2414471981
ZINC26114283,0,-9.2812962203,-8.5170817692,-8.4449981803,-8.6500590774,-9.0129661342,-9.2672637866,-8.6229168839,-9.0342046717,-8.0539473186,-9.0082804314,-7.4146102724
ZINC12848678,0,-9.2809632168,-9.8406579829,-9.8996255898,-8.2813436466,-8.2754390069,-7.6666901199,-8.9227595184,-7.9890592878,-8.8754196774,-10.0842412631,-7.4505545857
ZINC22047004,0,-9.2808509498,-9.2650189908,-8.3649186216,-6.2666039358,-7.4821510923,10000,-7.180628388,-6.1499609501,-8.6526212101,-8.7337411718,10000
ZINC18042420,0,-9.2782708908,10000,10000,10000,10000,10000,10000,10000,10000,10000,10000
ZINC63270872,0,-9.2746670703,-9.0730059053,-9.0239251336,-8.2713473551,-9.1607080762,10000,-7.6908182724,-8.0301646514,-8.2982806317,-9.44064076,10000
ZINC66091728,0,-9.2742556556,-9.711871336,-9.1507038648,-9.137454038,-9.7689353196,-8.8114290029,-9.5733646046,-8.3611155161,-8.4972011158,-8.7958375053,-8.2726415752
ZINC05256112,0,-9.2741617949,-8.8384192107,-9.4843835544,-5.8412125527,-9.4039395669,-8.9408291814,-9.3703802176,-8.6146574695,-7.2619976324,-7.3304465791,-5.3959089508
ZINC20599592,0,-9.2712707073,-8.7983652029,-8.2150682061,-9.3445812415,-9.3039293837,-7.8374717724,-9.4418631503,-5.4889372549,-9.1496399906,-8.8842831214,-8.4468829435
ZINC04751734,0,-9.2649111224,-8.1909557312,-8.6267676767,-8.5492122637,-9.486453351,-8.277928286,-7.5235091524,-7.8278640354,-8.769522487,-8.6056704225,-7.9071659406
ZINC43476218,0,-9.2645830353,-7.5068011134,-9.3122187284,-8.8263519619,-9.0248666095,-10.1027721807,-8.8922689631,-8.8059038306,-8.5032308535,-8.7263630309,-8.0731156789
ZINC40050454,0,-9.2637932069,-8.9233996639,-7.9531965233,-8.6300807429,-8.9485107953,-9.1371323694,-8.3705120698,-8.7954333905,-8.2890269406,-9.0415844598,-7.7259378503
ZINC15974403,0,-9.2604547898,-9.0670827746,-8.5075239953,10000,-8.3830640802,10000,-6.9930126881,10000,-9.1888074508,-8.1140658968,10000
ZINC41720973,0,-9.2593860043,-9.2266290038,-9.4560559464,-10.036801479,-9.3098739558,-10.2386483952,-9.465175451,-9.6627124029,-9.4346552366,-9.719577911,-9.2354996027
ZINC35853785,0,-9.2576843268,-9.7658458711,-9.5357353239,-7.9090484463,-8.3109794264,-7.0905950938,-6.955245595,-6.895396542,-8.6854390713,-7.8104077063,-4.01234151
ZINC64610865,0,-9.2566650873,10000,10000,10000,10000,10000,10000,10000,10000,10000,10000
CHEMBL244600,1,-9.256094385,-8.9626480353,-8.8995183682,-9.2682194358,-9.1872881397,-9.3859873672,-8.3322790051,-8.8859246167,-8.798068781,-9.3829675653,-8.4439789316
ZINC01645250,0,-9.2543841148,-9.2922370842,-9.3480825408,-7.1666535069,-8.4244194185,10000,-5.8976487523,-7.4606848926,-9.6530698021,-9.5678532791,10000
ZINC20696066,0,-9.2542990042,-9.1465891169,-9.7048955814,-7.2434994745,-7.4298363037,-8.9828954318,-8.2949933424,-6.8464402362,-8.1955866993,-8.8905849566,-8.3431909552
ZINC40248481,0,-9.2507603319,-8.171559002,-7.9486237288,-8.1965818163,-8.6299952477,-8.4906360036,-7.8652413055,-8.8443127865,-8.6972696019,-8.6363241231,-7.7521007503
ZINC04923961,0,-9.2493905508,-8.8812456206,-8.4440841534,-8.250826503,10000,10000,-8.7057871068,10000,10000,-9.5703064645,10000
