id,status,receptor_10,receptor_9,receptor_8,receptor_11,receptor_3,receptor_2,receptor_1,receptor_7,receptor_6,receptor_5,receptor_4
ZINC62613560,0,-7.9745345836,-8.6670983279,-7.9155240537,-7.3517465603,-7.7916749678,-8.0890603897,-8.2520778146,-8.3940466283,-7.8123353976,-8.2124838438,-8.1949923233
ZINC39356272,0,-6.9984422718,-7.1936529652,-7.6029686814,-6.3788492279,-6.9760199637,-7.1465640201,-7.0040541437,-6.1393219958,-6.2627672607,-6.1872012146,-7.2407404745
ZINC58452907,0,-6.8213980268,-4.8062065596,10000,10000,10000,-6.9520074984,-6.22240705,-7.2506958894,10000,-7.1053131323,-6.446826319
ZINC17220565,0,-7.6850188017,-7.9239997292,-7.8491602145,-7.4439083474,-7.7209683551,-8.2167180207,-7.2428004841,-7.9722084236,-7.5256680757,-7.8167940123,-7.7752859291
ZINC63008428,0,-7.9186171279,-8.3938864495,-8.7717994934,-8.1573114924,-8.2721004049,-8.3282976292,-8.3765007948,-8.5032993145,-8.478053134,-9.1851689202,-9.205922047
ZINC03632910,0,-7.0494502274,10000,-8.4404531895,10000,10000,10000,10000,10000,10000,10000,10000
ZINC00387029,0,-7.4042108426,-8.9716772647,-7.5909604181,-7.1223347042,-7.8361731659,-7.7910009959,-7.7937716135,-8.1935556373,-7.3097161832,-8.9299402956,-8.8011144701
ZINC14552067,0,-6.5069840082,10000,10000,10000,10000,10000,10000,10000,10000,10000,10000
ZINC41349523,0,-7.9638848665,-7.8427882403,-8.0204782142,-7.0332066672,-7.7168559189,-8.0609877239,-8.0493260861,-7.3568578556,-7.9150823516,-7.4944350146,-7.6543770441
ZINC16346654,0,-7.4315884713,10000,10000,10000,10000,-5.520794836,-7.3037682472,10000,10000,10000,10000
ZINC49123621,0,-5.9764380626,-6.5484916914,-6.4088104386,-6.677977316,-6.973392342,-6.2951449717,-6.6003236278,-6.664593027,-6.200468584,-7.2351928444,-6.5449429714
ZINC58850834,0,-8.3717820337,10000,-7.6728492688,-6.9664645426,10000,-8.6027289813,-8.2976423536,10000,10000,-8.5869979061,10000
ZINC36152329,0,-8.1169874623,-8.8146040949,-8.2040196997,-7.6915570928,-8.2075683037,-8.2276574355,-8.5401899871,-8.0835008567,-7.8036678405,-8.2696939688,-8.2822285518
ZINC36492088,0,10000,10000,-7.0182339872,10000,10000,10000,-7.178156818,10000,10000,10000,10000
ZINC03892465,0,-8.6373567716,-6.9594759327,-7.8789994075,-4.8723944113,-7.0030564823,-7.269227804,-7.3302961357,-6.2783836022,-6.0491519442,-8.0421444564,-6.186000539
ZINC36748697,0,-6.8485045652,10000,-5.5699930951,10000,10000,10000,10000,10000,10000,10000,10000
ZINC39907528,0,-8.6618934742,-8.5466345735,-8.2931839473,-7.8612973741,-8.9678533039,-8.1617331673,-7.8973880277,-6.9976008228,-8.1861603644,-9.445041973,-9.1618296368
ZINC09561517,0,-8.1935744963,-7.6301549848,-8.4839532832,10000,10000,-8.1843547071,-7.2911357315,10000,10000,10000,10000
ZINC42389106,0,-7.3397267243,-7.6831386087,-7.1928634582,-7.3981416047,-7.9016013068,-7.426982441,-7.810826454,-7.601901121,-7.4484262891,-7.9728629335,-7.8448651348
ZINC37230575,0,-8.0173592214,-8.6970441586,-8.1891984173,-8.748133807,-8.9623509255,-7.9085669208,-8.012160838,-8.7477109761,-7.5969294949,-8.4640989779,-8.5986977736
ZINC43302507,0,-7.4635061955,-7.382073793,-7.6547526185,-6.9633751637,-7.2587346202,-7.3994577881,-7.5997760199,-7.5881789806,-6.7173815878,-7.8865051615,-8.0777029641
ZINC40261139,0,-6.4701384714,-7.231072373,-6.8923343926,-6.3738713388,-6.6092990366,-6.4575893163,-7.1058592951,-7.2698811921,-7.1357230429,-7.118247008,-6.9910008846
ZINC12386475,0,-7.3578061467,-8.0524651781,-7.9612393564,-6.2743378977,10000,-6.6809990069,-7.5685419344,-6.2924174058,-7.3057979769,-7.6805434157,-7.2611477615
ZINC35316793,0,-5.6230796442,-5.8907832486,-6.4002143885,-5.3181734438,-4.281963188,-5.4946995565,-5.2216398418,-6.2686700786,-5.2064486422,-5.6607930021,-5.5946781996
ZINC35310936,0,-8.3766478723,-7.2301384161,-6.8617584468,-5.902489711,-7.6639787793,-7.7864296441,-8.2273217019,-7.6026855667,-4.7946463504,-8.0653046549,-6.1898801847
ZINC62952810,0,-7.9448450229,-7.8178796191,-7.98514005,-7.6968295635,-7.9597887186,-8.6593971656,-7.775099167,-8.0598391917,-7.4451821549,-9.1622663987,-8.2463291153
ZINC64480124,0,-8.2966553966,-8.9571510822,-8.0130332914,-8.1686954355,-8.4477612908,-8.023832141,-8.2828020861,-8.3719009036,-7.9058408692,-9.0205367163,-8.5738433115
ZINC65280679,0,-4.4214886765,-5.2571585218,-5.4406569214,10000,10000,-5.1694891249,-7.1182765562,10000,-5.8588676606,10000,-6.9734711245
ZINC06625749,0,-8.8706571044,-8.7372522903,-7.6206990688,10000,-8.2409603415,10000,-8.075201599,-7.2973666128,-6.1814911007,-9.101857889,-8.6009643493
ZINC31081814,0,-6.4324380128,10000,10000,10000,10000,10000,10000,10000,10000,10000,10000
ZINC41702504,0,-6.8513152311,-7.0519546143,-7.0677372777,-6.454243723,-7.4076855498,-7.4926729051,-6.9484480921,-7.0850828121,-6.8053155747,-7.4656163786,-6.6499370682
ZINC00483533,0,-5.3146938141,-6.0782567018,-6.4654146114,-5.9932838405,-6.0989978026,-7.1521397175,-5.6852816346,-7.6987098226,-5.9091830733,-7.9496237672,-7.7085045811
ZINC20191052,0,-8.1216018584,-8.5759803924,-8.3775910263,-8.1576329501,-9.4728316289,-7.8996933871,-8.8123123483,-8.171080286,-8.4569583967,-8.9934822056,-8.9366447827
ZINC38003489,0,-6.6550653496,-7.1253025489,-6.9076724301,-7.3296827437,-8.3754510473,-7.2483413619,-6.8466070874,-7.3430600253,-7.4529706843,-7.8347050375,-7.9410958448
ZINC16678748,0,-4.2873537073,-4.2646121397,-4.3806734929,-4.1772032294,-4.3538420738,-4.2870057019,-4.251619931,-4.4793108266,-4.5017946989,-4.8313552888,-4.3073266
ZINC42193837,0,-7.5430917996,-7.3989851163,-8.36439832,-7.4709141664,-8.0074492976,-7.8867066579,-8.0267121144,-7.8225199356,-7.4244141327,-7.8372737091,-7.302617685
ZINC21210807,0,-6.3680522326,-6.188102641,-5.8344717727,-6.1935998366,-6.5077913282,-6.3828112673,-6.3492995937,-6.5537510147,-5.9461387898,-6.9411342489,-6.5711303618
ZINC03322374,0,-8.1513465734,10000,-8.0693232224,10000,10000,-7.193267846,10000,10000,10000,10000,-5.0684985082
ZINC40865599,0,-7.9310026738,-8.0460650896,-8.4428826247,-7.7156676549,-8.1043255174,-8.2553280562,-7.3217620438,-7.7983479808,-7.5058690125,-8.1973709808,-7.7255054119
ZINC42492194,0,-6.4733106369,-6.8774858111,-6.6484683068,-6.9618908947,-6.647531677,-6.6475934016,-6.4756173173,-7.2826473703,-6.5158222488,-7.442896248,-7.3234622639
ZINC67557594,0,-8.8887237663,-7.6038207131,-8.7550188302,10000,-6.8504949784,-8.6595913885,-8.7073923723,-6.6992931413,-6.6692980279,-7.8357446717,-7.2831444047
ZINC01013844,0,-8.439109953,-8.6542445338,-8.9789362532,-8.4539405042,-9.016399646,-8.9878657581,-8.6781054313,-8.8146340113,-8.1203971182,-9.414628784,-9.8003432879
ZINC22405372,0,-7.0861603653,-6.7554694123,-8.0204210388,10000,10000,-8.4079478138,10000,-7.9886450171,-6.7271658391,-8.9587548361,-8.8832212852
ZINC21599610,0,-6.0773558302,10000,10000,10000,10000,10000,-8.0035906902,10000,10000,10000,10000
ZINC39525251,0,-6.3178121752,-6.7723849643,-6.5538852906,-6.2712841326,-7.1251474752,-6.4229562812,-6.3539735156,-6.5965595287,-6.4605084315,-7.0460728881,-6.4633255025
ZINC40730032,0,-7.2885189685,-7.6199082954,-7.1039376683,-7.475128436,-7.6516535345,-7.4823173064,-7.2985741492,-7.2549181411,-7.155098617,-7.8621294579,-7.395127671
ZINC37421889,0,-7.7440106125,-8.3688195771,-8.6760061381,-7.0183241004,-8.0194448018,-7.7415519262,-7.3728116724,-7.0459364178,-7.9974488201,-7.5837774801,-8.2092662578
ZINC42294906,0,-6.0180701812,-5.5374951476,-6.1199905877,-6.5885590884,-5.9281561063,-6.19614157,-6.2365630979,-6.8116062291,-5.6969681481,-6.7703448645,-6.3733885365
ZINC22632761,0,10000,10000,10000,10000,10000,10000,-4.3995457053,10000,10000,10000,10000
ZINC37515315,0,-7.5811694598,-8.4571825103,-7.5902817893,-8.1174606453,-8.1683025692,-7.8042154649,-7.5037730349,-8.0571426198,-8.5129414189,-8.7910898468,-8.2571501775
ZINC37125798,0,-6.9904814017,-7.2604107523,-7.1449270878,-7.764484694,-7.3294971309,-7.2659555695,-7.4173214524,-7.3784806731,-7.1078162294,-8.1477900299,-7.2936660148
ZINC37355107,0,-6.9405538706,-7.3993471067,-6.9482303239,-7.3056965253,-7.2179182049,-7.1540175471,-6.7183087576,-7.4424052591,-7.7198848815,-7.9557708396,-7.6237930131
ZINC44685773,0,-8.0578621904,-8.1063595744,-8.9318320525,-5.5523092137,-5.7203260749,-8.092676904,-8.5905454349,-7.674070446,-5.1430783649,-7.7534959319,-8.6334135543
ZINC01053886,0,-7.928584592,-6.8463962999,-8.4053597441,-7.4506073862,-8.394004816,-8.3173132431,-8.0547938988,-7.6987254331,-6.6483053287,-8.2904242193,-8.6188932603
ZINC01944620,0,-4.8141081428,10000,10000,10000,10000,10000,10000,10000,10000,10000,10000
ZINC10447728,0,-6.5942039774,-4.4049145128,10000,10000,10000,10000,10000,10000,10000,10000,10000
ZINC08540828,0,-8.3517818104,-8.2340891349,-8.0438663254,10000,-6.5411047131,-8.6591447913,-8.1077853522,-6.0775362266,-8.4788394726,-8.204760829,-8.4635225335
ZINC32110765,0,-7.0604637729,-7.2040666619,-7.3012366509,-6.9932031077,-6.8441331356,-7.2422531273,-6.8792424925,-7.4805915573,-7.3040852105,-7.4467995728,-7.5009586253
ZINC38751713,0,-9.478728732,-9.6236902793,-8.7407528085,-7.7077404506,-8.2524194731,-8.9637670054,-9.1623253389,-8.2789555054,-7.5829552483,-8.8725132872,-9.0854564836
ZINC01463804,0,-6.6279760939,-6.836214632,-8.3491963836,-7.6530935903,-7.206461202,-7.9275165525,-6.5432789012,-7.1483975509,-8.2423740225,-8.1703594981,-7.7670116941
ZINC06786608,0,-8.553467128,-8.7301457714,-8.7474466694,-7.4722365692,-8.7939148318,-8.3040801447,-8.4082369011,-8.6054411253,-7.7528330712,-9.6019907784,-8.4902653065
ZINC20114141,0,-8.2755214101,-8.5162889838,-8.2215442275,10000,10000,-4.9904921063,-6.6001306986,-7.6599196017,10000,10000,-7.6003616987
ZINC14748918,0,-8.2711751727,-8.7318830376,-5.7674785444,10000,-5.4691387646,-7.7549329961,-7.615725864,-5.3286437577,-6.6107306277,-6.7422193771,-7.074768545
ZINC05771718,0,-7.3419145529,-5.3797929697,-6.015506784,-5.1842886659,-8.0814244248,-6.0242105727,-7.4958533053,-5.5081772571,-5.1614447585,-6.0005007223,-6.3184757703
ZINC00758759,0,-7.9266347971,-7.8820188553,-8.4345905257,-7.3134049298,-7.2687121742,-8.9861577219,-7.7806332549,-7.6468569655,-8.264557987,-8.8304958101,-7.7673688015
ZINC02574050,0,-6.9913850364,-6.7154488047,-7.0591795089,10000,-7.9025401408,10000,-6.9530572813,-7.7410490918,-6.0608619918,-7.7729420788,-8.2410827443
ZINC15586214,0,-5.89210293,-6.3763348115,-6.8426419549,-6.5795977999,-6.7362180468,-6.7639220239,-6.1620601415,-6.93398166,-6.1652543701,-6.7723809836,-6.8185647941
ZINC04660293,0,-7.6026541846,-7.1903458205,-8.2668228253,-7.9061886699,-6.9789632256,-7.9970476836,-8.0136782439,-8.7346985115,-8.0278660748,-7.7891224936,-9.4846864444
ZINC14469822,0,-7.6871444938,10000,-9.0950730887,10000,10000,-8.7260007954,10000,10000,10000,10000,10000
ZINC38438758,0,-8.4499614956,-8.3148530157,-7.9605612671,-7.333279712,-8.811648838,-7.9962223786,-8.2974769766,-8.6389382863,-8.690658104,-8.5772024833,-8.1907053465
ZINC02766621,0,-8.2169064977,-8.1207393852,-8.6145678772,-7.6967387943,-8.7186871964,-8.6859505086,-8.5308029142,-8.2840456997,-8.0688307357,-8.7846675636,-8.4589949588
ZINC59332880,0,-7.6537676326,10000,-6.5811228967,10000,10000,-6.4779694396,-7.2230937747,-5.1224182713,10000,10000,10000
ZINC20692410,0,-8.3246424364,-6.8895087188,-6.7908604557,10000,10000,-7.1667841267,-7.5555703564,10000,-7.1817382963,10000,-5.2331534527
ZINC05466008,0,10000,10000,-7.731068372,10000,10000,10000,10000,10000,-7.1715138724,10000,10000
ZINC12495428,0,-8.224845721,-6.3498711478,-7.3691388127,-4.488471027,-7.5685937681,-7.1866303832,-8.6332703104,-8.5502315075,-7.4951845578,-5.7835330055,-8.9731901689
ZINC13799091,0,10000,-7.5095668755,-6.4879390959,10000,-5.6686967339,-7.0908101662,-5.9018618554,-6.8603653816,10000,-7.1426597399,-7.4097551745
ZINC48397984,0,-5.5063215289,-5.7660328711,-5.5781343311,-5.6303628438,-6.2046113085,-5.8244008071,-5.6313672535,-6.0444151765,-5.4246720506,-5.9701796339,-6.0569119627
ZINC00343468,0,-6.2125345067,-6.428418758,-6.5550519017,-6.5105703308,-6.9219201271,-6.6059943264,-6.0008540689,-6.9668072393,-6.6506736338,-6.7311725849,-6.5079399846
ZINC49415599,0,-9.1566496979,-6.8879819155,-7.7500218214,10000,-7.2169919572,-8.5357942715,-7.1984541547,10000,-6.7171686697,-6.7927149805,-8.1008644684
ZINC39467762,0,-6.3172689511,-6.7107983652,-6.1100364849,-6.9500273685,-7.2464172162,-6.3000324822,-6.6322963432,-7.0202877341,-7.4267835887,-7.706874302,-6.6710801221
ZINC14138235,0,-7.556775427,-8.4608609347,-7.6143765171,-7.3732837958,-8.1315598285,-7.5250043204,-7.8045798359,-7.0078507937,-6.9956364845,-8.1600646772,-8.1912331778
ZINC54675945,0,-6.5342696186,-7.7902498744,-7.6518282173,-6.6042953704,-7.3604472433,-8.0117627004,-7.6218599815,-7.4702122273,-6.8553104282,-7.9044072433,-7.3884438824
ZINC39525332,0,10000,-6.6599400301,-6.8797270092,-7.0843943396,-6.6905025623,-6.8260720207,-6.661736496,-6.5485012204,-6.5631220046,-6.8753849049,-7.2672962061
ZINC56924232,0,-8.3630720814,-7.4454312174,-7.5256808148,-6.4462197556,-6.6181579951,-7.6429761213,-8.3775232038,-6.6003784218,-6.8495778313,-7.6832854252,-8.0994942897
ZINC39558073,0,-8.9252274023,-8.5866207414,-8.5695169142,10000,-8.1473460635,-8.7898082122,-9.1094655784,-9.9613750674,-7.8663016736,-9.8894365804,-9.1654475862
ZINC21009444,0,-6.1293022293,-6.5216332963,-6.6340931018,-6.6306297458,-6.4385923469,-6.2197708181,-5.9795835093,-6.5376086315,-6.3646949978,-7.4184432142,-6.3606027993
ZINC39463591,0,-6.3227204924,-6.3538437465,-6.545076358,-6.7747564747,-6.8237010633,-6.7878738374,-6.2356294366,-6.501133515,-6.4327029657,-6.4983167313,-6.5168568602
ZINC25266421,0,-8.9781220895,-8.3086866652,-9.2350257341,-7.789536335,-8.0247111456,-8.075562592,-8.4228417229,-8.2242736373,-8.2366010263,-8.9833147126,-8.2544702495
ZINC65407738,0,-7.2727987558,-7.4526791083,-7.649237709,-7.1466981125,-7.9397642259,-7.4536332874,-8.0776984364,-7.6893388149,-7.4887850121,-7.902077268,-7.8147476541
ZINC60459876,0,-6.6814131273,-7.694232602,-7.6392522349,-6.1534308308,-7.5083926121,-6.9085699164,-6.5357775411,-6.7067841537,-7.2175194174,-6.9874758395,-7.6308072753
ZINC03137071,0,-6.128325801,-6.3827768998,-5.6368038449,-5.7339801205,-6.5987938005,-5.9776224183,-5.9748044671,-6.5195615981,-6.1679906189,-6.5842423902,-6.3883708656
ZINC12900224,0,-8.0164952674,-8.3842426593,-8.1251857034,-8.3766102536,-8.3498968659,-8.2938485925,-7.3430575034,-8.0824395629,-7.9396412217,-8.8121843663,-8.4882753298
ZINC50480151,0,-6.073651922,-6.6526879101,-6.5370408603,-6.5743069417,-6.8908670129,-6.6683980906,-5.7787261265,-6.6737321842,-6.2733171294,-7.2475581176,-6.7886880252
ZINC49179742,0,-6.9686276466,-7.5879030522,-7.1015365145,-6.9947926711,-7.9143345614,-7.2852375491,-8.0394925147,-7.7622912779,-7.2300028505,-8.5479470483,-7.6272656993
ZINC22058220,0,-9.211494522,-9.3075601858,-9.3390711263,-6.3124389817,-8.7113227716,-9.0182295104,-8.2327306798,-8.4872083851,-8.8045882266,-9.6872269034,-8.9880243886
ZINC38078402,0,-6.8320440566,-7.7056615606,-7.2839222028,-7.0402239709,-7.7494405304,-7.4595347226,-7.0197151674,-7.3956887226,-7.7457458316,-7.4820707232,-7.2798653717
ZINC39511138,0,-5.0462116946,-5.3470302257,-5.5984448034,-5.4617048843,-5.635548531,-5.3806594237,-5.0867086431,-4.8661853577,-5.3420224375,-6.0260138736,-5.4877771934
ZINC40158939,0,-6.5351384179,-7.5480661096,-7.1275738354,-7.1893534994,-7.0666676471,-7.6279851338,-6.604650491,-7.1729737336,-6.314208258,-8.2293596183,-7.2050544524
ZINC66590286,0,-8.536733662,-8.2846721829,-8.4134767754,-7.7243412663,-8.4394532495,-8.7969289508,-8.4223298772,-8.4959943573,-7.3757178653,-8.5147499187,-9.4549571529
ZINC48748694,0,-6.9234656225,-7.9736310971,-7.5063153237,-7.9184141195,-7.8554709606,-7.7166652281,-7.710542344,-7.8508556782,-7.5248507464,-8.4865837594,-7.9994474311
ZINC41066657,0,-7.8352659873,-8.583437294,-8.2001405145,-7.8946548701,-8.0283550978,-8.9195125868,-8.3933779358,-8.981855529,-7.4108923427,-8.5136321862,-8.5385002222
ZINC14544521,0,10000,10000,-7.9827913947,10000,10000,10000,10000,10000,-6.8281646339,10000,10000
ZINC50745884,0,-6.9336120416,-7.686908303,-7.500581043,-6.1859525152,-7.2750945287,-7.5655033387,-7.7184711677,-7.6984007419,-6.4522297221,-8.0585919744,-7.687442465
ZINC43682115,0,-8.7361456697,-8.5321016853,-8.3174581435,-6.7381630541,-7.8303979728,-7.7701412231,-6.9040582277,-7.3990846465,-7.2388747581,-7.396844087,-7.8436019374
ZINC14456446,0,-8.9075009956,-8.6492710425,-7.4344364464,-6.6960308283,-8.8839743832,-8.5182489065,-8.3760647005,-7.984161553,-7.6404427666,-8.3806410042,-8.9999763226
ZINC15193092,0,-7.8058505075,10000,-7.4145096123,10000,10000,-7.9628799894,-5.9010155181,-5.1594310465,10000,-8.1867994339,-6.7779163041
ZINC43698455,0,-7.8107207563,-8.1710713969,-8.8453169734,-7.4674122246,-8.5426508664,-8.9550709336,-8.0953544291,-7.3496365419,-8.8804815449,-8.6919920517,-7.5012678405
ZINC04476450,0,-8.2209788646,-8.5446581553,-8.5963254942,-7.6911814562,-8.4249759051,-8.1503008334,-8.1070961275,-7.4237940495,-8.226102626,-8.7242970274,-8.5478053359
ZINC15800030,0,-7.9722511441,-5.7423021413,-6.1870554073,-3.5476246984,-4.7130594599,-6.554183081,-5.5752059572,-6.9548128475,-5.4553816625,-6.9170762062,-6.8615474377
ZINC43464844,0,-8.419149694,-8.7704913037,-8.618193668,-6.612072373,-8.6646818766,-8.5039708409,-8.6975599563,-7.5776153567,-8.0850345929,-7.7237765022,-8.1721165436
ZINC63076861,0,-7.1061178781,-7.6937581359,-7.9847494647,-6.9294513217,-7.3875612446,-7.664395905,-7.9026145362,-7.01421681,-6.7335102106,-8.1486176033,-7.9262656529
ZINC00480809,0,-8.4696616312,-8.672346465,-7.4242570637,-7.6895940843,-8.67018035,-8.516413524,-8.0287702159,-8.4891142773,-7.491726743,-9.5516417964,-8.7902352691
ZINC03895797,0,-8.2695194562,-7.9251347483,-7.9108143213,-7.1412159904,-7.3955239538,-6.8674136174,-8.4977573671,-8.2728318893,-7.9204354327,-8.2387037419,-7.3220882121
ZINC19721643,0,-6.1692360376,-6.0776078281,-6.2848484129,-6.072054883,-6.6993831029,-6.6193414175,-6.1830905285,-6.2520923832,-6.3065343018,-6.7326355551,-6.2608319412
ZINC31948455,0,-7.260353417,-7.4412923643,-7.4825520977,-6.9561761866,-7.3848016673,-7.1652926515,-6.7665482652,-6.5483129069,-6.6131654829,-7.4343391117,-8.1131516987
ZINC00295570,0,-7.5898593293,-6.7241417451,-7.4086952702,-7.8374823043,-7.9952665509,-7.3082560942,-7.7817589433,-7.7822812628,-6.8744596561,-8.3562095608,-8.3432640341
ZINC02309785,0,10000,-3.9084280425,10000,10000,10000,-5.2459401382,10000,10000,10000,10000,-5.4892464494
ZINC40232180,0,-6.5003078279,-7.2751858106,-6.5267971136,-6.5358172631,-6.8576875395,-6.8791656673,-6.583405488,-7.1801111994,-6.6410450103,-7.3894581545,-6.821535325
ZINC06541179,0,-6.5368347085,-6.5943323614,-6.45974103,-6.6426222275,-7.2430765771,-6.7062817748,-7.228074551,-6.8141642911,-6.3875666918,-6.9034246646,-7.0105651189
ZINC07011119,0,-7.9890030338,-7.7731555252,-8.2384172507,-6.187143196,-7.9452870826,-7.0909195049,-7.6234911523,-7.5273426454,-7.2514810516,-8.5052549612,-8.8328329427
ZINC32760876,0,-8.2954317164,-8.3363656443,-8.3059028764,-7.6341421267,-7.0630837185,-7.2497404042,-8.2799124626,-8.027669115,-8.0988750106,-8.5432278507,-8.469708609
ZINC17957961,0,-8.7639321004,-8.7510673773,-8.5478002722,-8.4949799962,-8.937883453,-8.4271623577,-8.9132729692,-8.8113052308,-8.8588387889,-9.3541148284,-8.6720611958
ZINC03602815,0,-7.6594455258,-7.9757260001,-8.1356659096,-7.0303011945,-7.609140458,-8.2028119133,-8.4981673567,-6.7555475892,-8.0881522475,-7.6065613976,-7.8034524609
ZINC37315584,0,-7.3528806254,-8.4562755305,-8.4062062785,-7.5459967305,-8.4739670977,-8.0222912443,-7.8856569129,-7.7855549927,-7.7809061632,-8.8705462442,-7.464397948
ZINC56527715,0,-7.8707137584,-6.678441275,-7.6779112597,-6.1336061507,-4.4936160012,-7.4095187953,-7.9257405413,-8.1874562776,-8.1689610923,-7.5843275531,-8.8174939354
ZINC63927829,0,-8.0457472981,-8.0008252861,-8.0061654663,-7.5732438657,-7.5875532943,-7.6617854963,-7.5680883858,-7.8819564276,-8.5176455815,-8.1228208341,-8.3511810593
ZINC16905974,0,-7.0942735203,-6.3277819926,-6.4274054834,-6.262575319,10000,-7.8226140049,-8.0178009284,-7.1013648271,10000,-7.4709639019,-7.3808567814
ZINC57353728,0,-5.7991142969,-6.4421854635,-5.6703962323,-5.4645006089,-5.7250370698,-6.4033878234,-6.1527046064,-5.7698720496,-5.6780950951,-6.1616389578,-5.7865621105
ZINC04900882,0,-7.8786087826,10000,-8.4651912878,10000,10000,-8.188111556,10000,10000,10000,10000,10000
ZINC14143930,0,-9.4104992191,-8.3223453189,-7.6172820795,-6.0665043888,-7.4061439423,-8.7367835588,-8.6036172371,-6.0096657746,-8.2577423202,-7.9979646226,-7.8765120069
ZINC51367087,0,-9.0678504131,10000,-10.1061660928,10000,10000,-10.019001018,-8.8194600853,10000,10000,10000,10000
ZINC39513400,0,-5.6582488207,-5.7073272881,-5.9554117554,-5.5945161058,-5.9465849402,-5.440959654,-5.8607402569,-5.9796520901,-5.2468040939,-5.8450357863,-5.6035039505
ZINC36911645,0,-7.7283360408,-8.2350070742,-7.235833028,-7.4779043353,-7.5931817935,-7.6541416927,-8.1485947788,-7.3438215962,-7.1526825771,-8.5564699653,-8.4105136615
